Kode Univesitas,Nama Universitas,Website Universitas,Kode Prodi,Nama Prodi
46,UNIVERSITAS NEGERI YOGYAKARTA,http://www.uny.ac.id,462272,"PENDIDIKAN BAHASA INGGRIS"
46,UNIVERSITAS NEGERI YOGYAKARTA,http://www.uny.ac.id,462286,"PENDIDIKAN BAHASA JERMAN"
46,UNIVERSITAS NEGERI YOGYAKARTA,http://www.uny.ac.id,462294,"PENDIDIKAN BAHASA PRANCIS"
46,UNIVERSITAS NEGERI YOGYAKARTA,http://www.uny.ac.id,462301,"PENDIDIKAN SENI RUPA"
46,UNIVERSITAS NEGERI YOGYAKARTA,http://www.uny.ac.id,462315,"BAHASA. DAN SASTRA INDONESIA"
46,UNIVERSITAS NEGERI YOGYAKARTA,http://www.uny.ac.id,462323,"BAHASA DAN SASTRA INGGRIS"
46,UNIVERSITAS NEGERI YOGYAKARTA,http://www.uny.ac.id,462331,"PENDIDIKAN SENI TARI"
46,UNIVERSITAS NEGERI YOGYAKARTA,http://www.uny.ac.id,462345,"PENDIDIKAN SENI MUSIK"
46,UNIVERSITAS NEGERI YOGYAKARTA,http://www.uny.ac.id,462353,"PENDIDIKAN BAHASA DAN SASTRA INDONESIA"
46,UNIVERSITAS NEGERI YOGYAKARTA,http://www.uny.ac.id,462361,"PENDIDIKAN BAHASA JAWA"
46,UNIVERSITAS NEGERI YOGYAKARTA,http://www.uny.ac.id,462375,"ILMU KOMUNIKASI"
46,UNIVERSITAS NEGERI YOGYAKARTA,http://www.uny.ac.id,462383,"PSIKOLOGI"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471011,"BIOLOGI"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471025,"FARMASI"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471033,"GEOGRAFI DAN ILMU LINGKUNGAN"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471041,"KARTOGRAFI DAN PENGINDRAAN JAUH"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471055,"PEMBANGUNAN WILAYAH"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471063,"PENDIDIKAN DOKTER"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471071,"ILMU KEPERAWATAN"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471085,"GIZI KESEHATAN"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471093,"PENDIDIKAN DOKTER GIGI"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471106,"KEDOKTERAN HEWAN"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471152,"FISIKA"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471166,"KIMIA"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471174,"MATEMATIKA"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471182,"ILMU KOMPUTER"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471196,"STATISTIKA"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471203,"GEOFISIKA"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471211,"ELEKTRONIKA DAN INSTRUMENTASI"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471225,"AGRONOMI"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471241,"ILMU TANAH"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471255,"SOS.EK. PERTANIAN (AGROBISNIS)"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471263,"ILMU HAMA & PENYAKIT TUMBUHAN"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471271,"PENYULUHAN & KOMUNIKASI PERTANIAN"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471285,"BUDIDAYA PERIKANAN"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471293,"TEKNOLOGI HASIL PERIKANAN"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471306,"MANAJ. SUMBER DAYA PERIKANAN"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471314,"MIKROBIOLOGI PERTANIAN"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471322,"ILMU DAN INDUSTRI PETERNAKAN"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471336,"ARSITEKTUR"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471344,"PERENCANAAN WILAYAH DAN KOTA"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471352,"TEKNIK GEODESI"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471366,"TEKNIK GEOLOGI"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471374,"TEKNIK KIMIA"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471382,"TEKNIK ELEKTRO"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471396,"TEKNIK MESIN"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471403,"TEKNIK SIPIL"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471411,"TEKNIK NUKLIR"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471425,"TEKNIK FISIKA"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471433,"TEKNIK INDUSTRI"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471441,"TEKNIK PERTANIAN"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471455,"TEKNOLOGI PANGAN & HASIL PERTANIAN"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471463,"TEKNOLOGI INDUSTRI PERTANIAN"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471471,"HYGIENE GIGI"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471485,"KEHUTANAN"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,471493,"TEKNOLOGI INFORMASI"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472013,"ILMU EKONOMI"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472021,"MANAJEMEN"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472035,"AKUNTANSI"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472043,"ILMU FILSAFAT"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472051,"ILMU HUKUM"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472065,"ANTROPOLOGI BUDAYA"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472073,"ARKEOLOGI"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472081,"ILMU SEJARAH"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472095,"SASTRA ARAB"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472102,"SASTRA INDONESIA"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472116,"SASTRA INGGRIS"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472124,"SASTRA NUSANTARA"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472132,"SASTRA PERANCIS"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472146,"SASTRA JEPANG"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472154,"BAHASA KOREA"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472162,"MANAJEMEN DAN KEBIJAKAN PUBLIK (AN)"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472176,"ILMU HUBUNGAN INTERNASIONAL"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472184,"ILMU PEMERINTAHAN (POLITIK & PEMERINTAHAN)"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472192,"ILMU SOSIATRI/PEMB. SOSIAL & KESEJAHTERAAN"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472205,"ILMU KOMUNIKASI"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472213,"SOSIOLOGI"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472221,"PSIKOLOGI"
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472235,"PARIWISATA"
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,481012,"MATEMATIKA"
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,481026,"FISIKA"
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,481034,"KIMIA"
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,481042,"BIOLOGI"
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,481056,"TEKNIK INFORMATIKA"
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,481064,"TEKNIK INDUSTRI"
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,481072,"PENDIDIKAN MATEMATIKA"
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,481086,"PENDIDIKAN FISIKA"
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,481094,"PENDIDIKAN KIMIA"
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,481101,"PENDIDIKAN BIOLOGI"
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,482036,"ILMU PERPUSTAKAAN (IP)"
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,482206,"PSIKOLOGI"
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,482214,"SOSIOLOGI"
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,482222,"ILMU KOMUNIKASI"
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,482244,"SASTRA INGGRIS (SI)"
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,482274,"ILMU HUKUM (IH)"
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,482282,"ILMU KESEJAHTERAAN SOSIAL (IKS)"
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491013,"TEKNIK GEOLOGI"
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491021,"TEKNIK PERTAMBANGAN"
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491035,"TEKNIK PERMINYAKAN"
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491043,"TEKNIK LINGKUNGAN"
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491051,"TEKNIK GEOFISIKA"
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491065,"TEKNIK KIMIA"
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491073,"TEKNIK INDUSTRI"
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491081,"TEKNIK INFORMATIKA"
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491095,"AGROTEKNOLOGI"
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491102,"AGRIBISNIS"
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491116,"METALURGI"
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491124,"ILMU TANAH"
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491132,"SISTEM INFORMASI"
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,492015,"MANAJEMEN"
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,492023,"AKUNTANSI"
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,492031,"EKONOMI PEMBANGUNAN"
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,492045,"ILMU HUBUNGAN INTERNASIONAL"
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,492053,"ILMU ADMINISTRASI BISNIS"
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,492061,"ILMU KOMUNIKASI"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501016,"PEND. MATEMATIKA"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501024,"PEND. FISIKA"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501032,"PEND. KIMIA"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501046,"PEND. BIOLOGI"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501054,"MATEMATIKA"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501062,"FISIKA"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501076,"KIMIA"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501084,"BIOLOGI"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501092,"PEND. SAINS"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501105,"PEND. TEKNIK ELEKTRO"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501113,"PEND. TEKNIK MESIN"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501121,"PEND. TEKNIK BANGUNAN"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501135,"ILMU KEOLAHRAGAAN"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501143,"TEKNIK SIPIL"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501151,"PENDIDIKAN TEKNOLOGI INFORMASI"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501165,"TEKNIK ELEKTRO"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501173,"TEKNIK MESIN"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501181,"SISTEM INFORMASI"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501195,"TEKNIK INFORMATIKA"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501202,"GIZI"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502012,"PSIKOLOGI PENDIDIKAN DAN BIMBINGAN"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502026,"KURIKULUM DAN TEKNOLOGI PENDIDIKAN"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502034,"PENDIDIKAN LUAR SEKOLAH"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502042,"PENDI. LUAR BIASA"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502056,"PGSD"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502064,"PSIKOLOGI"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502072,"PG-PAUD"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502086,"P. BAHASA DAN SASTRA INDONESIA"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502094,"P. BAHASA INGGRIS"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502101,"P. BAHASA JERMAN"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502115,"P. BAHASA JEPANG"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502123,"P. BAHASA DAERAH (JAWA)"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502131,"P. SENI RUPA"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502145,"P. SENDRATASIK"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502153,"SASTRA INDONESIA"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502161,"SASTRA INGGRIS"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502175,"SASTRA JERMAN"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502183,"PEND. PANCASILA DAN KEWARGANEGARAAN"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502191,"P. GEOGRAFI"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502204,"PEND. SEJARAH"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502212,"SOSIOLOGI"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502226,"ILMU ADMINISTRASI NEGARA"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502242,"PEND. JASMANI,KESEHATAN DAN REKREASI"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502256,"PEND. KEPELATIHAN OLAHRAGA"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502264,"P. EKONOMI"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502272,"MANAJEMEN"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502286,"AKUNTANSI"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502294,"PEND. TATA RIAS"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502301,"MANAJEMEN PENDIDIKAN"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502315,"ILMU HUKUM"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502323,"PEND. BAHASA MANDARIN"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502331,"PEND. TATA BOGA"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502345,"PEND. TATA BUSANA"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502353,"PEND. AKUNTANSI"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502361,"PEND. TATA NIAGA"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502375,"PEND. ADM. PERKANTORAN"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502383,"ILMU KOMUNIKASI"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502391,"SENI MUSIK"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502404,"DESAIN KOMUNIKASI VISUAL"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502412,"SENI RUPA MURNI"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502426,"EKONOMI ISLAM"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502434,"PEND. ILMU PENGETAHUAN SOSIAL"
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502442,"EKONOMI"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511011,"FISIKA"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511025,"MATEMATIKA"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511033,"STATISTIKA"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511041,"KIMIA"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511055,"BIOLOGI"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511063,"TEKNIK MESIN"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511071,"TEKNIK ELEKTRO"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511085,"TEKNIK KIMIA"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511093,"TEKNIK FISIKA"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511106,"TEKNIK INDUSTRI"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511114,"TEKNIK MATERIAL"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511122,"TEKNIK SIPIL"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511136,"ARSITEKTUR"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511144,"TEKNIK LINGKUNGAN"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511152,"TEKNIK GEOMATIKA"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511166,"PERENCANAAN WILAYAH DAN KOTA"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511174,"TEKNIK PERKAPALAN"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511182,"TEKNIK KELAUTAN"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511196,"TEKNIK SISTEM PERKAPALAN"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511203,"TEKNIK INFORMATIKA"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511211,"SISTEM INFORMASI"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511225,"DES. PROD INDUSTRI (DKV,DESPRO)"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511233,"TEKNIK TRANSPORTASI LAUT"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511241,"TEK. SIST PERKAPALAN (GLR GANDA ITS-JERMAN)"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511255,"TEKNIK KOMPUTER"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511263,"MANAJEMEN BISNIS"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511271,"TEKNIK GEOFISIKA"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511285,"DESAIN INTERIOR"
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511293,"TEKNIK BIOMEDIK"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521012,"PENDIDIKAN DOKTER"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521026,"PENDIDIKAN DOKTER GIGI"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521034,"PENDIDIKAN APOTEKER"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521042,"KEDOKTERAN HEWAN"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521056,"MATEMATIKA"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521064,"BIOLOGI"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521072,"FISIKA"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521086,"KIMIA"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521094,"KESEHATAN MASYARAKAT"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521101,"PENDIDIKAN NERS"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521115,"BUDIDAYA PERAIRAN"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521123,"PENDIDIKAN BIDAN"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521131,"TEKNOBIOMEDIK"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521145,"ILMU DAN TEKNOLOGI LINGKUNGAN"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521153,"SISTEM INFORMASI"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521161,"STATISTIKA"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521175,"ILMU GIZI"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521183,"PENDIDIKAN DOKTER HEWAN (PDD BANYUWANGI)"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521191,"KESEHATAN MASYARAKAT (PDD BANYUWANGI)"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521204,"BUDIDAYA PERAIRAN (PDD BANYUWANGI)"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521212,"TEKNOLOGI INDUSTRI HASIL PERIKANAN"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522014,"ILMU HUKUM"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522022,"ILMU ADMINISTRASI NEGARA"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522036,"PSIKOLOGI"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522044,"SOSIOLOGI"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522052,"ILMU POLITIK"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522066,"ILMU HUBUNGAN INTERNASIONAL"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522074,"ANTROPOLOGI SOSIAL"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522082,"EKONOMI PEMBANGUNAN"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522096,"MANAJEMEN"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522103,"AKUNTANSI"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522111,"ILMU KOMUNIKASI"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522125,"ILMU SEJARAH"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522133,"ILMU INFORMASI DAN PERPUSTAKAAN"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522141,"SASTRA INGGRIS"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522155,"SASTRA INDONESIA"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522163,"SASTRA JEPANG"
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522171,"EKONOMI ISLAM"
